,protoform,DoT,DoS,DoS2
236,,0.0,0.0,0.0
237,,0.0,0.0,0.0
238,,0.0,0.0,0.0
239,,0.0,0.0,0.0
240,,0.0,0.0,0.0
241,,0.0,0.0,0.0
242,,0.0,0.0,0.0
243,,0.0,0.0,0.0
244,,0.0,0.0,0.0
245,,0.0,0.0,0.0
246,,0.0,0.0,0.0
247,,0.0,0.0,0.0
248,,0.0,0.0,0.0
249,,0.0,0.0,0.0
250,,0.0,0.0,0.0
251,,0.0,0.0,0.0
252,,0.0,0.0,0.0
253,,0.0,0.0,0.0
254,,0.0,0.0,0.0
255,,0.0,0.0,0.0
256,,0.0,0.0,0.0
257,,0.0,0.0,0.0
258,,0.0,0.0,0.0
259,,0.0,0.0,0.0
260,,0.0,0.0,0.0
261,,0.0,0.0,0.0
262,,0.0,0.0,0.0
263,,0.0,0.0,0.0
264,,0.0,0.0,0.0
265,,0.0,0.0,0.0
266,,0.0,0.0,0.0
267,,0.0,0.0,0.0
268,,0.0,0.0,0.0
269,,0.0,0.0,0.0
270,,0.0,0.0,0.0
271,,0.0,0.0,0.0
272,,0.0,0.0,0.0
273,,0.0,0.0,0.0
274,,0.0,0.0,0.0
275,,0.0,0.0,0.0
276,,0.0,0.0,0.0
277,,0.0,0.0,0.0
278,,0.0,0.0,0.0
279,,0.0,0.0,0.0
280,,0.0,0.0,0.0
281,,0.0,0.0,0.0
282,,0.0,0.0,0.0
283,,0.0,0.0,0.0
284,,0.0,0.0,0.0
285,,0.0,0.0,0.0
286,,0.0,0.0,0.0
287,,0.0,0.0,0.0
288,,0.0,0.0,0.0
289,,0.0,0.0,0.0
290,,0.0,0.0,0.0
291,,0.0,0.0,0.0
292,,0.0,0.0,0.0
293,,0.0,0.0,0.0
294,,0.0,0.0,0.0
295,,0.0,0.0,0.0
296,,0.0,0.0,0.0
297,,0.0,0.0,0.0
298,,0.0,0.0,0.0
299,,0.0,0.0,0.0
0,"Among all records, most are inf0_low",0.0,0.4495176848874598,0.4495176848874598
1,"Among all records, most are IT_years_low",0.0,0.47652733118971063,0.47652733118971063
2,"Among all records, most are BN_low",0.0,0.5003215434083601,0.5003215434083601
3,"Among all records, most are BN_low and inf0_low",0.0,0.5003215434083601,0.5003215434083601
4,"Among all records, most are IT_years_low and inf0_low",0.0,0.47652733118971063,0.47652733118971063
5,"Among all records, most are inf0_medium",0.0,0.34340836012861736,0.34340836012861736
6,"Among all records, most are IT_years_medium",0.0,0.5118971061093247,0.5118971061093247
7,"Among all records, most are BN_medium",0.0,0.5967845659163987,0.5967845659163987
8,"Among all records, most are BN_medium and inf0_medium",0.0,0.5967845659163987,0.5967845659163987
9,"Among all records, most are IT_years_medium and inf0_medium",0.0,0.5118971061093247,0.5118971061093247
10,"Among all records, most are inf0_high",0.0,0.4565916398713826,0.4565916398713826
11,"Among all records, most are IT_years_high",0.0,0.47652733118971063,0.47652733118971063
12,"Among all records, most are BN_high",0.0,0.5755627009646302,0.5755627009646302
13,"Among all records, most are BN_high and inf0_high",0.0,0.5755627009646302,0.5755627009646302
14,"Among all records, most are IT_years_high and inf0_high",0.0,0.47652733118971063,0.47652733118971063
15,"Among all IT_years_low records, most are inf0_low",0.0,0.24758842443729903,0.24758842443729903
16,"Among all IT_years_low records, most are inf0_medium",0.0,0.1909967845659164,0.1909967845659164
17,"Among all IT_years_low records, most are inf0_high",0.0,0.2302250803858521,0.2302250803858521
18,"Among all IT_years_low records, most are BN_low",0.0,0.24244372990353696,0.24244372990353696
19,"Among all IT_years_low records, most are BN_medium",0.0,0.312540192926045,0.312540192926045
20,"Among all IT_years_low records, most are BN_high",0.0,0.3202572347266881,0.3202572347266881
21,"Among all IT_years_medium records, most are inf0_low",0.0,0.25530546623794215,0.25530546623794215
22,"Among all IT_years_medium records, most are inf0_medium",0.0,0.18713826366559486,0.18713826366559486
23,"Among all IT_years_medium records, most are inf0_high",0.0,0.2572347266881029,0.2572347266881029
24,"Among all IT_years_medium records, most are BN_low",0.0,0.2662379421221865,0.2662379421221865
25,"Among all IT_years_medium records, most are BN_medium",0.0,0.32668810289389066,0.32668810289389066
26,"Among all IT_years_medium records, most are BN_high",0.0,0.34019292604501605,0.34019292604501605
27,"Among all IT_years_high records, most are inf0_low",0.0,0.22315112540192927,0.22315112540192927
28,"Among all IT_years_high records, most are inf0_medium",0.0,0.16784565916398714,0.16784565916398714
29,"Among all IT_years_high records, most are inf0_high",0.0,0.25594855305466235,0.25594855305466235
30,"Among all IT_years_high records, most are BN_low",0.0,0.27459807073954984,0.27459807073954984
31,"Among all IT_years_high records, most are BN_medium",0.0,0.31511254019292606,0.31511254019292606
32,"Among all IT_years_high records, most are BN_high",0.0,0.29839228295819936,0.29839228295819936
33,"Among all inf0_low records, most are IT_years_low",0.0,0.24758842443729903,0.24758842443729903
34,"Among all inf0_low records, most are IT_years_medium",0.0,0.25530546623794215,0.25530546623794215
35,"Among all inf0_low records, most are IT_years_high",0.0,0.22315112540192927,0.22315112540192927
36,"Among all inf0_low records, most are BN_low",0.0,0.2823151125401929,0.2823151125401929
37,"Among all inf0_low records, most are BN_medium",0.0,0.28745980707395496,0.28745980707395496
38,"Among all inf0_low records, most are BN_high",0.0,0.24308681672025723,0.24308681672025723
39,"Among all inf0_medium records, most are IT_years_low",0.0,0.1909967845659164,0.1909967845659164
40,"Among all inf0_medium records, most are IT_years_medium",0.0,0.18713826366559486,0.18713826366559486
41,"Among all inf0_medium records, most are IT_years_high",0.0,0.16784565916398714,0.16784565916398714
42,"Among all inf0_medium records, most are BN_low",0.0,0.18392282958199357,0.18392282958199357
43,"Among all inf0_medium records, most are BN_medium",0.0,0.23215434083601286,0.23215434083601286
44,"Among all inf0_medium records, most are BN_high",0.0,0.23279742765273312,0.23279742765273312
45,"Among all inf0_high records, most are IT_years_low",0.0,0.2302250803858521,0.2302250803858521
46,"Among all inf0_high records, most are IT_years_medium",0.0,0.2572347266881029,0.2572347266881029
47,"Among all inf0_high records, most are IT_years_high",0.0,0.25594855305466235,0.25594855305466235
48,"Among all inf0_high records, most are BN_low",0.0,0.21993569131832796,0.21993569131832796
49,"Among all inf0_high records, most are BN_medium",0.0,0.3131832797427653,0.3131832797427653
50,"Among all inf0_high records, most are BN_high",0.0,0.335048231511254,0.335048231511254
51,"Among all BN_low records, most are IT_years_low",0.0,0.24244372990353696,0.24244372990353696
52,"Among all BN_low records, most are IT_years_medium",0.0,0.2662379421221865,0.2662379421221865
53,"Among all BN_low records, most are IT_years_high",0.0,0.27459807073954984,0.27459807073954984
54,"Among all BN_low records, most are inf0_low",0.23953403285480074,0.2823151125401929,0.2823151125401929
55,"Among all BN_low records, most are inf0_medium",0.0,0.18392282958199357,0.18392282958199357
56,"Among all BN_low records, most are inf0_high",0.0,0.21993569131832796,0.21993569131832796
57,"Among all BN_medium records, most are IT_years_low",0.0,0.312540192926045,0.312540192926045
58,"Among all BN_medium records, most are IT_years_medium",0.0,0.32668810289389066,0.32668810289389066
59,"Among all BN_medium records, most are IT_years_high",0.0,0.31511254019292606,0.31511254019292606
60,"Among all BN_medium records, most are inf0_low",0.0,0.28745980707395496,0.28745980707395496
61,"Among all BN_medium records, most are inf0_medium",0.0,0.23215434083601286,0.23215434083601286
62,"Among all BN_medium records, most are inf0_high",0.0,0.3131832797427653,0.3131832797427653
63,"Among all BN_high records, most are IT_years_low",0.0,0.3202572347266881,0.3202572347266881
64,"Among all BN_high records, most are IT_years_medium",0.0,0.34019292604501605,0.34019292604501605
65,"Among all BN_high records, most are IT_years_high",0.0,0.29839228295819936,0.29839228295819936
66,"Among all BN_high records, most are inf0_low",0.0,0.24308681672025723,0.24308681672025723
67,"Among all BN_high records, most are inf0_medium",0.0,0.23279742765273312,0.23279742765273312
68,"Among all BN_high records, most are inf0_high",0.0505739176591158,0.335048231511254,0.335048231511254
69,"Among all IT_years_low records, most are inf0_low and BN_low",0.0,0.24758842443729903,0.24758842443729903
70,"Among all IT_years_low records, most are inf0_low and BN_medium",0.0,0.24758842443729903,0.24758842443729903
71,"Among all IT_years_low records, most are inf0_low and BN_high",0.0,0.24758842443729903,0.24758842443729903
72,"Among all IT_years_medium records, most are inf0_low and BN_low",0.0,0.25530546623794215,0.25530546623794215
73,"Among all IT_years_medium records, most are inf0_low and BN_medium",0.0,0.25530546623794215,0.25530546623794215
74,"Among all IT_years_medium records, most are inf0_low and BN_high",0.0,0.25530546623794215,0.25530546623794215
75,"Among all IT_years_high records, most are inf0_low and BN_low",0.0,0.22315112540192927,0.22315112540192927
76,"Among all IT_years_high records, most are inf0_low and BN_medium",0.0,0.22315112540192927,0.22315112540192927
77,"Among all IT_years_high records, most are inf0_low and BN_high",0.0,0.22315112540192927,0.22315112540192927
78,"Among all IT_years_low records, most are inf0_medium and BN_low",0.0,0.1909967845659164,0.1909967845659164
79,"Among all IT_years_low records, most are inf0_medium and BN_medium",0.0,0.1909967845659164,0.1909967845659164
80,"Among all IT_years_low records, most are inf0_medium and BN_high",0.0,0.1909967845659164,0.1909967845659164
81,"Among all IT_years_medium records, most are inf0_medium and BN_low",0.0,0.18713826366559486,0.18713826366559486
82,"Among all IT_years_medium records, most are inf0_medium and BN_medium",0.0,0.18713826366559486,0.18713826366559486
83,"Among all IT_years_medium records, most are inf0_medium and BN_high",0.0,0.18713826366559486,0.18713826366559486
84,"Among all IT_years_high records, most are inf0_medium and BN_low",0.0,0.16784565916398714,0.16784565916398714
85,"Among all IT_years_high records, most are inf0_medium and BN_medium",0.0,0.16784565916398714,0.16784565916398714
86,"Among all IT_years_high records, most are inf0_medium and BN_high",0.0,0.16784565916398714,0.16784565916398714
87,"Among all IT_years_low records, most are inf0_high and BN_low",0.0,0.2302250803858521,0.2302250803858521
88,"Among all IT_years_low records, most are inf0_high and BN_medium",0.0,0.2302250803858521,0.2302250803858521
89,"Among all IT_years_low records, most are inf0_high and BN_high",0.0,0.2302250803858521,0.2302250803858521
90,"Among all IT_years_medium records, most are inf0_high and BN_low",0.0,0.2572347266881029,0.2572347266881029
91,"Among all IT_years_medium records, most are inf0_high and BN_medium",0.0,0.2572347266881029,0.2572347266881029
92,"Among all IT_years_medium records, most are inf0_high and BN_high",0.0,0.2572347266881029,0.2572347266881029
93,"Among all IT_years_high records, most are inf0_high and BN_low",0.0,0.25594855305466235,0.25594855305466235
94,"Among all IT_years_high records, most are inf0_high and BN_medium",0.0,0.25594855305466235,0.25594855305466235
95,"Among all IT_years_high records, most are inf0_high and BN_high",0.0,0.25594855305466235,0.25594855305466235
96,,0.0,0.0,0.0
97,,0.0,0.0,0.0
98,,0.0,0.0,0.0
99,,0.0,0.0,0.0
100,,0.0,0.0,0.0
101,,0.0,0.0,0.0
102,,0.0,0.0,0.0
103,,0.0,0.0,0.0
104,,0.0,0.0,0.0
105,,0.0,0.0,0.0
106,,0.0,0.0,0.0
107,,0.0,0.0,0.0
108,,0.0,0.0,0.0
109,,0.0,0.0,0.0
110,,0.0,0.0,0.0
111,,0.0,0.0,0.0
112,,0.0,0.0,0.0
113,,0.0,0.0,0.0
114,,0.0,0.0,0.0
115,,0.0,0.0,0.0
116,,0.0,0.0,0.0
117,,0.0,0.0,0.0
118,,0.0,0.0,0.0
119,,0.0,0.0,0.0
120,,0.0,0.0,0.0
121,,0.0,0.0,0.0
122,,0.0,0.0,0.0
123,,0.0,0.0,0.0
124,,0.0,0.0,0.0
125,,0.0,0.0,0.0
126,,0.0,0.0,0.0
127,,0.0,0.0,0.0
128,,0.0,0.0,0.0
129,,0.0,0.0,0.0
130,,0.0,0.0,0.0
131,,0.0,0.0,0.0
132,,0.0,0.0,0.0
133,,0.0,0.0,0.0
134,,0.0,0.0,0.0
135,,0.0,0.0,0.0
136,,0.0,0.0,0.0
137,,0.0,0.0,0.0
138,,0.0,0.0,0.0
139,,0.0,0.0,0.0
140,,0.0,0.0,0.0
141,,0.0,0.0,0.0
142,,0.0,0.0,0.0
143,,0.0,0.0,0.0
144,,0.0,0.0,0.0
145,,0.0,0.0,0.0
146,,0.0,0.0,0.0
147,,0.0,0.0,0.0
148,,0.0,0.0,0.0
149,,0.0,0.0,0.0
150,,0.0,0.0,0.0
151,,0.0,0.0,0.0
152,,0.0,0.0,0.0
153,,0.0,0.0,0.0
154,,0.0,0.0,0.0
155,,0.0,0.0,0.0
156,,0.0,0.0,0.0
157,,0.0,0.0,0.0
158,,0.0,0.0,0.0
159,,0.0,0.0,0.0
160,,0.0,0.0,0.0
161,,0.0,0.0,0.0
162,,0.0,0.0,0.0
163,,0.0,0.0,0.0
164,,0.0,0.0,0.0
165,,0.0,0.0,0.0
166,,0.0,0.0,0.0
167,,0.0,0.0,0.0
168,,0.0,0.0,0.0
169,,0.0,0.0,0.0
170,,0.0,0.0,0.0
171,,0.0,0.0,0.0
172,,0.0,0.0,0.0
173,,0.0,0.0,0.0
174,,0.0,0.0,0.0
175,,0.0,0.0,0.0
176,,0.0,0.0,0.0
177,,0.0,0.0,0.0
178,,0.0,0.0,0.0
179,,0.0,0.0,0.0
180,,0.0,0.0,0.0
181,,0.0,0.0,0.0
182,,0.0,0.0,0.0
183,,0.0,0.0,0.0
184,,0.0,0.0,0.0
185,,0.0,0.0,0.0
186,,0.0,0.0,0.0
187,,0.0,0.0,0.0
188,,0.0,0.0,0.0
189,,0.0,0.0,0.0
190,,0.0,0.0,0.0
191,,0.0,0.0,0.0
192,,0.0,0.0,0.0
193,,0.0,0.0,0.0
194,,0.0,0.0,0.0
195,,0.0,0.0,0.0
196,,0.0,0.0,0.0
197,,0.0,0.0,0.0
198,,0.0,0.0,0.0
199,,0.0,0.0,0.0
200,,0.0,0.0,0.0
201,,0.0,0.0,0.0
202,,0.0,0.0,0.0
203,,0.0,0.0,0.0
204,,0.0,0.0,0.0
205,,0.0,0.0,0.0
206,,0.0,0.0,0.0
207,,0.0,0.0,0.0
208,,0.0,0.0,0.0
209,,0.0,0.0,0.0
210,,0.0,0.0,0.0
211,,0.0,0.0,0.0
212,,0.0,0.0,0.0
213,,0.0,0.0,0.0
214,,0.0,0.0,0.0
215,,0.0,0.0,0.0
216,,0.0,0.0,0.0
217,,0.0,0.0,0.0
218,,0.0,0.0,0.0
219,,0.0,0.0,0.0
220,,0.0,0.0,0.0
221,,0.0,0.0,0.0
222,,0.0,0.0,0.0
223,,0.0,0.0,0.0
224,,0.0,0.0,0.0
225,,0.0,0.0,0.0
226,,0.0,0.0,0.0
227,,0.0,0.0,0.0
228,,0.0,0.0,0.0
229,,0.0,0.0,0.0
230,,0.0,0.0,0.0
231,,0.0,0.0,0.0
232,,0.0,0.0,0.0
233,,0.0,0.0,0.0
234,,0.0,0.0,0.0
235,,0.0,0.0,0.0
236,,0.0,0.0,0.0
237,,0.0,0.0,0.0
238,,0.0,0.0,0.0
239,,0.0,0.0,0.0
240,,0.0,0.0,0.0
241,,0.0,0.0,0.0
242,,0.0,0.0,0.0
243,,0.0,0.0,0.0
244,,0.0,0.0,0.0
245,,0.0,0.0,0.0
246,,0.0,0.0,0.0
247,,0.0,0.0,0.0
248,,0.0,0.0,0.0
249,,0.0,0.0,0.0
250,,0.0,0.0,0.0
251,,0.0,0.0,0.0
252,,0.0,0.0,0.0
253,,0.0,0.0,0.0
254,,0.0,0.0,0.0
255,,0.0,0.0,0.0
256,,0.0,0.0,0.0
257,,0.0,0.0,0.0
258,,0.0,0.0,0.0
259,,0.0,0.0,0.0
260,,0.0,0.0,0.0
261,,0.0,0.0,0.0
262,,0.0,0.0,0.0
263,,0.0,0.0,0.0
264,,0.0,0.0,0.0
265,,0.0,0.0,0.0
266,,0.0,0.0,0.0
267,,0.0,0.0,0.0
268,,0.0,0.0,0.0
269,,0.0,0.0,0.0
270,,0.0,0.0,0.0
271,,0.0,0.0,0.0
272,,0.0,0.0,0.0
273,,0.0,0.0,0.0
274,,0.0,0.0,0.0
275,,0.0,0.0,0.0
276,,0.0,0.0,0.0
277,,0.0,0.0,0.0
278,,0.0,0.0,0.0
279,,0.0,0.0,0.0
280,,0.0,0.0,0.0
281,,0.0,0.0,0.0
282,,0.0,0.0,0.0
283,,0.0,0.0,0.0
284,,0.0,0.0,0.0
285,,0.0,0.0,0.0
286,,0.0,0.0,0.0
287,,0.0,0.0,0.0
288,,0.0,0.0,0.0
289,,0.0,0.0,0.0
290,,0.0,0.0,0.0
291,,0.0,0.0,0.0
292,,0.0,0.0,0.0
293,,0.0,0.0,0.0
294,,0.0,0.0,0.0
295,,0.0,0.0,0.0
296,,0.0,0.0,0.0
297,,0.0,0.0,0.0
298,,0.0,0.0,0.0
299,,0.0,0.0,0.0
0,"Among all records, minority are inf0_low",0.4608791206612492,0.4495176848874598,0.4495176848874598
1,"Among all records, minority are IT_years_low",0.6593014967925872,0.47652733118971063,0.47652733118971063
2,"Among all records, minority are BN_low",0.696721311464247,0.5003215434083601,0.5003215434083601
3,"Among all records, minority are BN_low and inf0_low",1.0,0.5003215434083601,0.5003215434083601
4,"Among all records, minority are IT_years_low and inf0_low",1.0,0.47652733118971063,0.47652733118971063
5,"Among all records, minority are inf0_medium",1.0,0.34340836012861736,0.34340836012861736
6,"Among all records, minority are IT_years_medium",1.0,0.5118971061093247,0.5118971061093247
7,"Among all records, minority are BN_medium",1.0,0.5967845659163987,0.5967845659163987
8,"Among all records, minority are BN_medium and inf0_medium",1.0,0.5967845659163987,0.5967845659163987
9,"Among all records, minority are IT_years_medium and inf0_medium",1.0,0.5118971061093247,0.5118971061093247
10,"Among all records, minority are inf0_high",0.4799505251694172,0.4565916398713826,0.4565916398713826
11,"Among all records, minority are IT_years_high",0.6981468282252314,0.47652733118971063,0.47652733118971063
12,"Among all records, minority are BN_high",0.7608695652117248,0.5755627009646302,0.5755627009646302
13,"Among all records, minority are BN_high and inf0_high",1.0,0.5755627009646302,0.5755627009646302
14,"Among all records, minority are IT_years_high and inf0_high",1.0,0.47652733118971063,0.47652733118971063
15,"Among all IT_years_low records, minority are inf0_low",0.2521366224528554,0.24758842443729903,0.24758842443729903
16,"Among all IT_years_low records, minority are inf0_medium",1.0,0.1909967845659164,0.1909967845659164
17,"Among all IT_years_low records, minority are inf0_high",0.6116270569393006,0.2302250803858521,0.2302250803858521
18,"Among all IT_years_low records, minority are BN_low",0.7066795740343756,0.24244372990353696,0.24244372990353696
19,"Among all IT_years_low records, minority are BN_medium",1.0,0.312540192926045,0.312540192926045
20,"Among all IT_years_low records, minority are BN_high",0.5711519844975645,0.3202572347266881,0.3202572347266881
21,"Among all IT_years_medium records, minority are inf0_low",0.41974604924561426,0.25530546623794215,0.25530546623794215
22,"Among all IT_years_medium records, minority are inf0_medium",1.0,0.18713826366559486,0.18713826366559486
23,"Among all IT_years_medium records, minority are inf0_high",0.20150861212857057,0.2572347266881029,0.2572347266881029
24,"Among all IT_years_medium records, minority are BN_low",1.0,0.2662379421221865,0.2662379421221865
25,"Among all IT_years_medium records, minority are BN_medium",0.8253524873083062,0.32668810289389066,0.32668810289389066
26,"Among all IT_years_medium records, minority are BN_high",0.06517690872533372,0.34019292604501605,0.34019292604501605
27,"Among all IT_years_high records, minority are inf0_low",0.5151159534352847,0.22315112540192927,0.22315112540192927
28,"Among all IT_years_high records, minority are inf0_medium",1.0,0.16784565916398714,0.16784565916398714
29,"Among all IT_years_high records, minority are inf0_high",0.3130484155260818,0.25594855305466235,0.25594855305466235
30,"Among all IT_years_high records, minority are BN_low",0.41337025313088943,0.27459807073954984,0.27459807073954984
31,"Among all IT_years_high records, minority are BN_medium",0.8534414556936514,0.31511254019292606,0.31511254019292606
32,"Among all IT_years_high records, minority are BN_high",1.0,0.29839228295819936,0.29839228295819936
33,"Among all inf0_low records, minority are IT_years_low",0.4708712728165737,0.24758842443729903,0.24758842443729903
34,"Among all inf0_low records, minority are IT_years_medium",1.0,0.25530546623794215,0.25530546623794215
35,"Among all inf0_low records, minority are IT_years_high",0.7460727801151483,0.22315112540192927,0.22315112540192927
36,"Among all inf0_low records, minority are BN_low",0.07731707422491574,0.2823151125401929,0.2823151125401929
37,"Among all inf0_low records, minority are BN_medium",1.0,0.28745980707395496,0.28745980707395496
38,"Among all inf0_low records, minority are BN_high",1.0,0.24308681672025723,0.24308681672025723
39,"Among all inf0_medium records, minority are IT_years_low",0.3144758133256928,0.1909967845659164,0.1909967845659164
40,"Among all inf0_medium records, minority are IT_years_medium",0.8178960710541787,0.18713826366559486,0.18713826366559486
41,"Among all inf0_medium records, minority are IT_years_high",0.5915117422233984,0.16784565916398714,0.16784565916398714
42,"Among all inf0_medium records, minority are BN_low",0.8208387660160159,0.18392282958199357,0.18392282958199357
43,"Among all inf0_medium records, minority are BN_medium",0.7714609227329361,0.23215434083601286,0.23215434083601286
44,"Among all inf0_medium records, minority are BN_high",0.41875074045896354,0.23279742765273312,0.23279742765273312
45,"Among all inf0_high records, minority are IT_years_low",0.7792870703918158,0.2302250803858521,0.2302250803858521
46,"Among all inf0_high records, minority are IT_years_medium",0.9757172543345535,0.2572347266881029,0.2572347266881029
47,"Among all inf0_high records, minority are IT_years_high",0.549272704406078,0.25594855305466235,0.25594855305466235
48,"Among all inf0_high records, minority are BN_low",1.0,0.21993569131832796,0.21993569131832796
49,"Among all inf0_high records, minority are BN_medium",0.8513814257038188,0.3131832797427653,0.3131832797427653
50,"Among all inf0_high records, minority are BN_high",0.3041227298404897,0.335048231511254,0.335048231511254
51,"Among all BN_low records, minority are IT_years_low",0.6694664031511635,0.24244372990353696,0.24244372990353696
52,"Among all BN_low records, minority are IT_years_medium",1.0,0.2662379421221865,0.2662379421221865
53,"Among all BN_low records, minority are IT_years_high",0.41501976282511566,0.27459807073954984,0.27459807073954984
54,"Among all BN_low records, minority are inf0_low",0.0,0.2823151125401929,0.2823151125401929
55,"Among all BN_low records, minority are inf0_medium",1.0,0.18392282958199357,0.18392282958199357
56,"Among all BN_low records, minority are inf0_high",1.0,0.21993569131832796,0.21993569131832796
57,"Among all BN_medium records, minority are IT_years_low",0.6081081080665929,0.312540192926045,0.312540192926045
58,"Among all BN_medium records, minority are IT_years_medium",0.9533169532478836,0.32668810289389066,0.32668810289389066
59,"Among all BN_medium records, minority are IT_years_high",0.4545454545185526,0.31511254019292606,0.31511254019292606
60,"Among all BN_medium records, minority are inf0_low",0.5970214995790041,0.28745980707395496,0.28745980707395496
61,"Among all BN_medium records, minority are inf0_medium",1.0,0.23215434083601286,0.23215434083601286
62,"Among all BN_medium records, minority are inf0_high",0.2039811338604694,0.3131832797427653,0.3131832797427653
63,"Among all BN_high records, minority are IT_years_low",0.45850409835294703,0.3202572347266881,0.3202572347266881
64,"Among all BN_high records, minority are IT_years_medium",0.6244877049033513,0.34019292604501605,0.34019292604501605
65,"Among all BN_high records, minority are IT_years_high",1.0,0.29839228295819936,0.29839228295819936
66,"Among all BN_high records, minority are inf0_low",0.9189544927011077,0.24308681672025723,0.24308681672025723
67,"Among all BN_high records, minority are inf0_medium",1.0,0.23279742765273312,0.23279742765273312
68,"Among all BN_high records, minority are inf0_high",0.0,0.335048231511254,0.335048231511254
69,"Among all IT_years_low records, minority are inf0_low and BN_low",1.0,0.24758842443729903,0.24758842443729903
70,"Among all IT_years_low records, minority are inf0_low and BN_medium",1.0,0.24758842443729903,0.24758842443729903
71,"Among all IT_years_low records, minority are inf0_low and BN_high",1.0,0.24758842443729903,0.24758842443729903
72,"Among all IT_years_medium records, minority are inf0_low and BN_low",1.0,0.25530546623794215,0.25530546623794215
73,"Among all IT_years_medium records, minority are inf0_low and BN_medium",1.0,0.25530546623794215,0.25530546623794215
74,"Among all IT_years_medium records, minority are inf0_low and BN_high",1.0,0.25530546623794215,0.25530546623794215
75,"Among all IT_years_high records, minority are inf0_low and BN_low",1.0,0.22315112540192927,0.22315112540192927
76,"Among all IT_years_high records, minority are inf0_low and BN_medium",1.0,0.22315112540192927,0.22315112540192927
77,"Among all IT_years_high records, minority are inf0_low and BN_high",1.0,0.22315112540192927,0.22315112540192927
78,"Among all IT_years_low records, minority are inf0_medium and BN_low",1.0,0.1909967845659164,0.1909967845659164
79,"Among all IT_years_low records, minority are inf0_medium and BN_medium",1.0,0.1909967845659164,0.1909967845659164
80,"Among all IT_years_low records, minority are inf0_medium and BN_high",1.0,0.1909967845659164,0.1909967845659164
81,"Among all IT_years_medium records, minority are inf0_medium and BN_low",1.0,0.18713826366559486,0.18713826366559486
82,"Among all IT_years_medium records, minority are inf0_medium and BN_medium",1.0,0.18713826366559486,0.18713826366559486
83,"Among all IT_years_medium records, minority are inf0_medium and BN_high",1.0,0.18713826366559486,0.18713826366559486
84,"Among all IT_years_high records, minority are inf0_medium and BN_low",1.0,0.16784565916398714,0.16784565916398714
85,"Among all IT_years_high records, minority are inf0_medium and BN_medium",1.0,0.16784565916398714,0.16784565916398714
86,"Among all IT_years_high records, minority are inf0_medium and BN_high",1.0,0.16784565916398714,0.16784565916398714
87,"Among all IT_years_low records, minority are inf0_high and BN_low",1.0,0.2302250803858521,0.2302250803858521
88,"Among all IT_years_low records, minority are inf0_high and BN_medium",1.0,0.2302250803858521,0.2302250803858521
89,"Among all IT_years_low records, minority are inf0_high and BN_high",1.0,0.2302250803858521,0.2302250803858521
90,"Among all IT_years_medium records, minority are inf0_high and BN_low",1.0,0.2572347266881029,0.2572347266881029
91,"Among all IT_years_medium records, minority are inf0_high and BN_medium",1.0,0.2572347266881029,0.2572347266881029
92,"Among all IT_years_medium records, minority are inf0_high and BN_high",1.0,0.2572347266881029,0.2572347266881029
93,"Among all IT_years_high records, minority are inf0_high and BN_low",1.0,0.25594855305466235,0.25594855305466235
94,"Among all IT_years_high records, minority are inf0_high and BN_medium",1.0,0.25594855305466235,0.25594855305466235
95,"Among all IT_years_high records, minority are inf0_high and BN_high",1.0,0.25594855305466235,0.25594855305466235
96,,0.0,0.0,0.0
97,,0.0,0.0,0.0
98,,0.0,0.0,0.0
99,,0.0,0.0,0.0
100,,0.0,0.0,0.0
101,,0.0,0.0,0.0
102,,0.0,0.0,0.0
103,,0.0,0.0,0.0
104,,0.0,0.0,0.0
105,,0.0,0.0,0.0
106,,0.0,0.0,0.0
107,,0.0,0.0,0.0
108,,0.0,0.0,0.0
109,,0.0,0.0,0.0
110,,0.0,0.0,0.0
111,,0.0,0.0,0.0
112,,0.0,0.0,0.0
113,,0.0,0.0,0.0
114,,0.0,0.0,0.0
115,,0.0,0.0,0.0
116,,0.0,0.0,0.0
117,,0.0,0.0,0.0
118,,0.0,0.0,0.0
119,,0.0,0.0,0.0
120,,0.0,0.0,0.0
121,,0.0,0.0,0.0
122,,0.0,0.0,0.0
123,,0.0,0.0,0.0
124,,0.0,0.0,0.0
125,,0.0,0.0,0.0
126,,0.0,0.0,0.0
127,,0.0,0.0,0.0
128,,0.0,0.0,0.0
129,,0.0,0.0,0.0
130,,0.0,0.0,0.0
131,,0.0,0.0,0.0
132,,0.0,0.0,0.0
133,,0.0,0.0,0.0
134,,0.0,0.0,0.0
135,,0.0,0.0,0.0
136,,0.0,0.0,0.0
137,,0.0,0.0,0.0
138,,0.0,0.0,0.0
139,,0.0,0.0,0.0
140,,0.0,0.0,0.0
141,,0.0,0.0,0.0
142,,0.0,0.0,0.0
143,,0.0,0.0,0.0
144,,0.0,0.0,0.0
145,,0.0,0.0,0.0
146,,0.0,0.0,0.0
147,,0.0,0.0,0.0
148,,0.0,0.0,0.0
149,,0.0,0.0,0.0
150,,0.0,0.0,0.0
151,,0.0,0.0,0.0
152,,0.0,0.0,0.0
153,,0.0,0.0,0.0
154,,0.0,0.0,0.0
155,,0.0,0.0,0.0
156,,0.0,0.0,0.0
157,,0.0,0.0,0.0
158,,0.0,0.0,0.0
159,,0.0,0.0,0.0
160,,0.0,0.0,0.0
161,,0.0,0.0,0.0
162,,0.0,0.0,0.0
163,,0.0,0.0,0.0
